StudentID
10000000020,24.333333333333336
10000000039,22.916666666666664
10000000040,30.0
10000000113,24.0
10000000144,28.0
10000000168,21.416666666666664
10000000246,24.666666666666664
10000000251,24.416666666666664
10000000260,24.5
10000000268,18.083333333333332
10000000311,25.0
10000000356,21.666666666666668
10000000412,21.583333333333332
10000000464,24.0
10000000535,20.5
10000000558,25.166666666666668
10000000582,22.333333333333332
10000000598,20.833333333333332
10000000992,23.583333333333332
10000000993,23.416666666666664
10000001087,25.666666666666668
10000001168,25.916666666666668
10000001294,20.75
10000001413,23.249999999999996
10000001414,22.25
10000001459,26.666666666666668
10000001561,26.0
10000001648,26.083333333333332
10000001661,21.833333333333332
10000001679,24.0
10000001681,26.0
10000001707,24.5
10000001795,23.0
10000001926,23.333333333333332
10000002194,26.0
10000002223,21.416666666666668
10000002353,26.666666666666664
10000002527,28.0
10000002744,18.749999999999996
10000002926,25.5
10000002937,24.333333333333332
10000003055,24.166666666666664
10000003211,20.5
10000003273,25.583333333333332
10000003302,19.666666666666668
10000003306,24.916666666666668
10000003312,25.083333333333336
10000003369,27.0
10000003385,22.166666666666664
10000003562,26.250000000000004
10000003588,25.0
10000003590,14.166666666666668
10000003650,22.833333333333336
10000003711,13.5
10000003742,27.75
10000003765,24.416666666666664
10000003772,25.666666666666668
10000003779,18.666666666666664
10000003843,27.166666666666664
10000003876,28.0
10000003889,26.416666666666664
10000003898,24.083333333333332
10000003931,19.0
10000003953,26.0
10000004005,19.0
10000004087,27.166666666666668
10000004126,25.166666666666664
10000004134,24.0
10000004391,24.166666666666668
10000004392,22.666666666666668
10000004400,16.75
10000004419,12.583333333333334
10000004530,24.083333333333336
10000004587,21.0
10000004626,22.333333333333332
10000004675,25.666666666666664
10000004687,15.333333333333334
10000004721,25.166666666666664
10000004736,27.0
10000004793,25.249999999999996
10000004954,24.0
10000005093,21.166666666666664
10000005205,24.666666666666668
10000005257,22.5
10000005297,26.0
10000005298,24.0
10000005320,27.666666666666668
10000005350,21.166666666666668
10000005402,24.666666666666668
10000005414,26.0
10000005419,23.583333333333332
10000005620,21.416666666666668
10000005667,25.0
10000005733,23.25
10000005801,19.583333333333332
10000005808,12.333333333333332
10000005815,18.416666666666668
10000005829,23.75
10000005841,26.5
10000005864,20.75
10000005869,15.25
10000005901,22.5
10000005909,21.666666666666668
10000005983,17.416666666666668
10000006056,27.0
10000006080,19.583333333333332
10000006085,28.0
10000006091,20.416666666666664
10000006151,22.750000000000004
10000006223,23.666666666666668
10000006257,28.416666666666664
10000006260,24.833333333333332
10000006269,23.416666666666668
10000006367,19.75
10000006377,22.833333333333332
10000006414,24.0
10000006419,26.666666666666664
10000006531,19.166666666666664
10000006540,24.25
10000006674,25.666666666666668
10000006722,18.916666666666668
10000006789,20.666666666666668
10000006841,17.583333333333336
10000006860,23.333333333333332
10000006874,17.333333333333332
10000006902,26.0
10000006911,15.083333333333332
10000007209,23.333333333333332
10000007284,19.75
10000007309,22.166666666666668
10000007314,22.583333333333332
10000007438,21.000000000000004
10000007512,23.0
10000007635,23.916666666666664
10000007667,23.249999999999996
10000007740,21.749999999999996
10000007779,26.5
10000007788,23.75
10000007823,23.416666666666668
10000007852,17.333333333333332
10000007975,27.0
10000007992,26.0
10000008046,23.416666666666668
10000008065,27.0
10000008100,21.5
10000008184,21.416666666666668
10000008205,16.333333333333332
10000008329,23.0
10000008418,23.416666666666668
10000008447,22.583333333333336
10000008498,24.916666666666664
10000008528,16.25
10000008609,28.0
10000008762,21.083333333333332
10000008869,21.083333333333332
10000008986,29.0
10000009045,19.916666666666668
10000009098,24.75
10000009120,24.999999999999996
10000009157,18.0
10000009176,23.0
10000009186,23.416666666666668
10000009282,26.0
10000009340,24.0
10000009345,23.999999999999996
10000009584,23.666666666666664
10000009709,19.833333333333332
10000009736,22.416666666666668
10000009899,24.75
10000009941,24.0
